0.493924 0.010000
0.493869 0.020000
0.475640 0.030000
0.464570 0.040000
0.434404 0.050000
0.427347 0.060000
0.394903 0.070000
0.372222 0.080000
0.352579 0.090000
0.332287 0.100000
0.302662 0.110000
0.294521 0.120000
0.277376 0.130000
0.251658 0.140000
0.233968 0.150000
0.219969 0.160000
0.203474 0.170000
0.199241 0.180000
0.186762 0.190000
0.172655 0.200000

